US2019309070,METHODS AND COMPOSITIONS RELATED TO NK CELL AND ANTI-PDL1 CANCER THERAPIES,"['COPIK ALICJA J', 'IGARASHI ROBERT Y', 'OYER JEREMIAH J', 'ALTOMARE DEBORAH A']"
US2019309043,ANTI-HUMAN PAPILLOMAVIRUS 16 E6 T CELL RECEPTORS,"['HINRICHS CHRISTIAN S', 'ROSENBERG STEVEN A']"
US2019309038,NOVEL ENGINEERED POTENT CYTOTOXIC STAPLED BH3 PEPTIDES,"['LINK A JAMES', 'ZHANG SIYAN']"
US2019309036,A CANCER-TREATING RECOMBINANT PROTEIN THAT IMPROVES THE ACTIVITY OF CYTOTOXIC KILLER CELLS TARGETING CANCER CELLS AND USE THEREOF,"['JUN CHANG-DUK', 'JEON BU NAM', 'KIM HEY-RAN']"
US2019308967,PROCESS FOR THE MANUFACTURE OF 6-ALKYNYL-PYRIDINE DERIVATIVES,"['LU GUANGHUA', 'HUCHLER GUENTHER', 'KRUEGER THOMAS', 'PANGERL MICHAEL', 'SANTAGOSTINO MARCO', 'DESROSIERS JEAN-NICOLAS']"
US2019308952,CRYSTALLINE FORMS AND PROCESSES FOR THE PREPARATION OF CANNABINOID RECEPTOR MODULATORS,"['BLACKBURN ANTHONY C', 'HAN SANGDON', 'JONES ROBERT M', 'MONTALBAN ANTONIO GARRIDO', 'PAL BIMAN B', 'RUETER JAIMIE KARYN']"
US2019308942,SMALL MOLECULE INDUCERS OF REACTIVE OXYGEN SPECIES AND INHIBITORS OF MITOCHONDRIAL ACTIVITY,"['NEAMATI NOURI', 'SECHI MARIO']"
US2019309065,METHODS AND COMPOSITIONS FOR THE TREATMENT OF PERSISTENT INFECTIONS AND CANCER BY INHIBITING THE PROGRAMMED CELL DEATH 1 (PD-1) PATHWAY,"['FREEMAN GORDON', 'SHARPE ARLENE', 'DORFMAN DAVID M', 'AHMED RAFI', 'BARBER DANIEL', 'WHERRY E JOHN']"
US2019310257,METHOD FOR DISCRIMINATING BETWEEN PROSTATE CANCER AND A BENIGN PROSTATE DISEASE,"['YAMASHITA KATSUKO', 'KAYA TAKATOSHI', 'IDE YOUICHI', 'KANEKO TOMONORI']"
US2019309369,METHODS FOR CLASSIFYING PATIENTS WITH A SOLID CANCER,"['GALON JEROME', 'MLECNIK BERNHARD', 'PAGES FRANCK']"
US2019309370,MIRNAS AS BIOMARKERS FOR DISTINGUISHING BENIGN FROM MALIGNANT THYROID NEOPLASMS,"['BEAUDENON-HUIBREGTSE SYLVIE', 'CHOUDHARY ASHISH']"
US2019309264,Three Dimensional Bioprinted Tumor Models for Drug Testing,"['PRESNELL SHARON C', 'KING SHELBY MARIE', 'NGUYEN DEBORAH LYNN GREENE', 'JO MINJI', 'PELZ ROSALIE SEARS', 'ALLEN-PETERSEN BRITTANY', 'LANGER ELLEN']"
US2019308969,HETEROCYCLIC MODULATORS OF LIPID SYNTHESIS,"['BUCKLEY DOUGLAS I', 'DUKE GREGORY', 'WAGMAN ALLAN S', 'EVANCHIK MARC', 'MCDOWELL ROBERT S']"
US2019308965,HETEROARYL AMIDES AS INHIBITORS OF PROTEIN AGGREGATION,"['WRASIDLO WOLFGANG', 'STOCKING EMILY M']"
US2019309373,"CANCER DIAGNOSIS, TREATMENT SELECTION AND TREATMENT","['SZALLASI ZOLTAN I', 'RICHARDSON ANDREA L', 'BIRKBAK NICOLAI J', 'WANG ZHIGANG']"
US2019309302,ANTISENSE OLIGONUCLEOTIDES,"['SURANA UTTAM', 'WEE KENG BOON', 'LIN JING', 'LIM BING']"
US2019309274,"IL-10 RECEPTOR ALPHA HOMING ENDONUCLEASE VARIANTS, COMPOSITIONS, AND METHODS OF USE","['HAVENS KYLE', 'JARJOUR JORDAN']"
US2019309082,ANTI-GITR ANTIBODIES AND METHODS OF USE THEREOF,"['SEIBERT VOLKER', 'LGER OLIVIER', 'VAN DIJK MARC', 'MERGHOUB TAHA', 'SCHAER DAVID', 'RITTER GERD', 'TSUJI TAKEMASA']"
US2019309066,COMBINATION THERAPY FOR THE TREATMENT OF SOLID AND HEMATOLOGICAL CANCERS,"['MANNING PAMELA T', 'PURO ROBYN', 'ALMAGRO JUAN C', 'KARR ROBERT W', 'CAPOCCIA BENJAMIN J']"
US2019309071,METHODS OF TREATING CANCER USING ANTI-PD-L1 ANTIBODIES AND ANTIANDROGENS,"['MARIATHASAN SANJEEV', 'SCHIFF CHRISTINA', 'NARAYANAN SUJATA']"
US2019309067,BISPECIFIC TRIVALENT ANTIBODIES BINDING TO CLAUDIN6 OR CLAUDIN18.2 AND CD3 FOR TREATMENT OF CLAUDIN EXPRESSING CANCER DISEASES,"['SAHIN UGUR', 'STADLER CHRISTIANE', 'FISCHER LEYLA', 'JENDRETZKI ARNE', 'TRECI ZLEM', 'LE GALL FABRICE', 'KREUZBERG MARIA']"
US2019309299,"METHOD FOR THE DIAGNOSIS, PROGNOSIS AND TREATMENT OF CANCER METASTASIS","['GOMIS ROGER', 'ARNAL ANNA', 'TARRAGONA MARIA', 'PAVLOVIC MILICA', 'PLANET EVARIST']"
US2019309064,ANTI-TREM2 ANTIBODIES AND RELATED METHODS,"['STREULI MICHEL', 'SRIRAM VENKATARAMAN', 'PAL ARITRA', 'PRESTA LEONARD G']"
US2019307883,CELL PENETRATING NUCLEOLYTIC ANTIBODY BASED CANCER THERAPY,"['HANSEN JAMES E', 'WEISBART RICHARD H', 'NOBLE PHILIP W']"
US2019307869,COMPOSITIONS AND METHODS FOR TREATMENT OF CANCER USING BACTERIA,['NEWMAN MICHAEL J']
US2019307881,TREATMENT WITH ANTI-VEGF ANTIBODIES,"['FYFE GWENDOLYN', 'HOLMGREN ERIC', 'MASS ROBERT D', 'NOVOTNY WILLIAM']"
US2019307901,METHOD FOR ENHANCED NUCLEIC ACID TRANSFECTION USING A PEPTIDE,['ZHANG YUAN']
US2019307906,NOVEL ANTI-HUMAN MUC1 ANTIBODY FAB FRAGMENT,"['MORINAKA AKIFUMI', 'SHIRAI HIROKI', 'HIRAYAMA KAZUNORI', 'HOSOGAI NAOMI', 'DOIHARA HITOSHI']"
US2019307801,Novel peptides and scaffolds for use in immunotherapy against head and neck squamous cell carcinoma and other cancers,"['MAHR ANDREA', 'WEINSCHENK TONI', 'WEIBE ANITA', 'SONG COLETTE', 'SCHOOR OLIVER', 'FRITSCHE JENS', 'SINGH HARPREET']"
US2019307800,METHODS FOR OFF-THE-SHELF-TUMOR IMMUNOTHERAPY USING ALLOGENEIC T-CELL PRECURSORS,"['ZAKRZEWSKI JOHANNES L', 'VAN DEN BRINK MARCEL R M', 'SADELAIN MICHEL']"
US2019307712,CALCIUM LACTATE COMPOSITIONS AND METHODS OF USE,"['CHANG CHONG HWAN', 'JEONG KEUN-YEONG']"
US2019307849,METHODS OF USING INTERLEUKIN-10 FOR TREATING DISEASES AND DISORDERS,['OFT MARTIN']
US2019307787,COMPOSITIONS AND METHODS FOR TREATING CANCER,"['CHINNAIYAN ARUL', 'MALIK ROHIT', 'ZHANG YAJIA', 'CIESLIK MARCIN', 'PITCHIAYA SETHURAMASUNDARAM']"
US2019310261,NOVEL TARGET FOR ANTI-CANCER AND IMMUNE-ENHANCING,"['PARK HANSOO', 'YOON KYOUNG-WAN', 'JEON BU-NAM', 'SOHN JINYOUNG', 'KIM YUN YEON', 'LEE SURO', 'HOUH YOUN KYUNG', 'CHUNG JOO-YEON', 'JEONG AREUM']"
US2019310258,"BIOMARKER, METHOD FOR SEARCHING DISEASE-RELATED GENE, AND RENAL CANCER MARKER","['UEDA KOJI', 'OHNISHI NAOMI', 'NONOMURA NORIO', 'UEMURA MOTOHIDE', 'FUJITA KAZUTOSHI', 'TSUJIKAWA KAZUTAKE', 'JINGUSHI KENTAROU']"
US2019311479,METHOD AND DEVICE FOR IDENTIFYING PATHOLOGICAL PICTURE,"['YUN JING-PING', 'WANG ZHI']"
US2019307771,METHODS AND COMPOSITIONS FOR THE TREATMENT OF CANCER AND METABOLIC DISEASES,['WAN YU-JUI YVONNE']
US2019307731,ARYL HYDROCARBON RECEPTOR MODULATOR,"['YANG LUQING', 'LI GUODONG', 'ZHANG SUOMING']"
US2019307741,VINFLUNINE AND PD1 AND/OR PDL1 INHIBITOR AS PHARMACEUTICAL COMBINATION,"['KRUCZYNSKI ANNA', 'VANDENBERGHE ISABELLE', 'FERRE PIERRE']"
US2019307770,METHODS FOR TREATING OR PREVENTING CANCER IN A KRAS-VARIANT PATIENT AND FOR DIAGNOSING RISK OF DEVELOPING MULTIPLE PRIMARY BREAST TUMORS,['WEIDHAAS JOANNE']
US2019307896,NANOPARTICLES FOR DRUG DELIVERY TO TREAT BONE DISEASE,"['LABHASETWAR VINOD', 'ADJEI ISAAC M']"
US2019307820,COMPOSITIONS AND METHODS OF USING STAT1/3 INHIBITORS WITH ONCOLYTIC HERPES VIRUS,"['JIA WILLIAM', 'DELWAR ZAHID']"
US2019309308,Method of Treating Cancer and Method of Sensitizing Cancer Cells to the Action of Chemotherapeutic Agents via Growth Hormone Receptor Antagonists or Knock Down,"['KOPCHICK JOHN J', 'BASU REETOBRATA']"
US2019309371,COMPOSITIONS AND METHODS FOR THE DIAGNOSIS AND TREATMENT OF OVARIAN CANCERS THAT ARE ASSOCIATED WITH REDUCED SMARCA4 GENE EXPRESSION OR PROTEIN FUNCTION,"['LEVINE DOUGLAS A', 'BERGER MICHAEL F', 'SOSLOW ROBERT A', 'JELINIC PETAR']"
US2019307781,Treating Tumors with TTFields and an Aurora Kinase Inhibitor,"['KREX DIETMAR', 'TEMME ACHIM', 'SHNAIDERMAN ROSA S', 'GILADI MOSHE']"
US2019309086,TLR9-BINDING CHIMERIC ANTIGEN RECEPTORS,"['ABATE-DAGA DANIEL', 'LIST ALAN F', 'WEI SHENG']"
US2019310256,DISCOVERY AND VALIDATION OF CANCER BIOMARKERS USING A PROTEIN ANALYSIS METHODOLOGY TO ANALYZE SPECIMENS,"['FELSHER DEAN W', 'FAN ALICE']"
US2019307690,Liposomal Delivery Systems for Oxaliplatin and in Dual Drug Delivery in Combination with Chemo-sensitizing and Chemo-therapeutic agents,"['SHOEIB TAMER', 'MOHAMED AYAT ZEIN-ELABEDEEN']"
US2019309287,ASSAYS TO IDENTIFY GENETIC ELEMENTS AFFECTING PHENOTYPE,"['BRUMMELKAMP THIJN REINOUT', 'NIEUWENHUIS JOPPE DANIL MARIA', 'JAE LUCAS TILMANN', 'BROCKMANN MARKUS', 'BLOMEN VINCENT ARTHUR', 'RAABEN MATTHIJS']"
US2019308963,HETEROCYCLIC COMPOUNDS AND USES THEREOF,['RUAN FUQIANG']
US2019308190,NON-INVASIVE CANCER DETECTION AND ANALYSIS BY SINGLE-MOLECULE IMAGING,"['MAO CHIH-PING', 'WANG SHIH-CHIN', 'XIAO JIE', 'WU T C', 'HUNG CHIEN-FU']"
US2019307700,RESVERATROL SOLUBILISATION PRODUCT FOR PHARMACEUTICAL PURPOSES,"['BEHNAM DARIUSH', 'HAYWARD MARSHALL A']"
US2019307836,HETEROTANDEM BICYCLIC PEPTIDE COMPLEXES,"['KEEN NICHOLAS', 'MCDONNELL KEVIN', 'PARK PETER', 'UPADHYAYA PUNIT']"
CA3057041,NOUVEAU BIOMARQUEUR POUR IMMUNOTHERAPIE ANTICANCEREUSE,"['MATSUMOTO SEIJI', 'SUZUKI RYUJI']"
CA3057157,BIOMARQUEURS POUR THERAPIES ANTICANCEREUSES,"['GANSERT JENNIFER LORRAINE', 'ANDERSON ABRAHAM ANTONIO', 'GORSKI KEVIN']"
CA3056816,CONSTRUCTIONS D'INDUCTEUR DE PRESENTATION D'ANTIGENE TUMORAL ET LEURS UTILISATIONS,"['MILLS DAVID M', 'ESCOBAR-CABRERA ERIC']"
CA3057071,MODULATEURS DU RECEPTEUR CXCR4 DE CHIMIOKINE ET LEURS UTILISATIONS,"['LIOTTA DENNIS C', 'JECS EDGARS', 'WILSON ROBERT JAMES', 'NGUYEN HUY HOANG', 'KIM MICHELLE BORA', 'WILSON LAWRENCE', 'MILLER ERIC JAMES', 'TAHIROVIC YESIM ALTAS', 'TRUAX VALARIE', 'KAISER THOMAS']"
CA3056797,LIPOSOMES INGENIERISES UTILISES EN TANT QU'AGENTS THERAPEUTIQUES CIBLANT LE CANCER,"['MOSES MARSHA A', 'GUO PENG', 'YANG JIANG', 'AUGUSTE DEBRA', 'LIU DAXING']"
CA3056970,2-METHYL-QUINAZOLINES,"['WORTMANN LARS', 'SAUTIER BRICE', 'EIS KNUT', 'BRIEM HANS', 'BOHNKE NIELS', 'VON NUSSBAUM FRANZ', 'HILLIG ROMAN', 'BADER BENJAMIN', 'SCHRODER JENS', 'PETERSEN KIRSTIN', 'LIENAU PHILIP', 'WENGNER ANTJE MARGRET', 'MOOSMAYER DIETER', 'WANG QIUWEN', 'SCHICK HANS']"
CA3056754,COMPOSES MACROCYCLIQUES UTILISES EN TANT QU'INHIBITEURS DE KINASE ROS1,"['BLAKE JAMES F', 'HAAS JULIA', 'KOLAKOWSKI GABRIELLE R', 'ANDREWS STEVEN W']"
CA3056724,COMPOSES UTILES POUR TRAITER OU PREVENIR UN TROUBLE INDUIT PAR PRMT5,"['MORLEY ANDREW', 'MILLER REBECCA', 'LA THANGUE NICHOLAS']"
CA3056701,POLYTHERAPIES POUR LE TRAITEMENT DU CANCER DU SEIN,"['KARR CRAIG D', 'KORPAL MANAV', 'RIOUX NATHALIE', 'SMITH PETER GERARD']"
CA3056725,COMPOSES ANTICANCEREUX,"['CANEDO HERNANDEZ LIBRADA MARIA', 'DE LA CALLE VERDU FERNANDO', 'RODRIGUEZ RAMOS MARIA PILAR', 'SCHLEISSNER SANCHEZ MARIA DEL CARMEN', 'ZUNIGA GIRON PAZ']"
CA3056702,COMPOSITIONS ET METHODES DE CIBLAGE DE NECROSE TUMORALE,['EPSTEIN ALAN']
CA3056789,EXPLOITATION DE DONNEES D'ETUDE DE COMMUNAUTE MICROBIENNE FECALE BASEE SUR UNE SEQUENCE POUR IDENTIFIER UN BIOMARQUEUR COMPOSITE POUR LE CANCER COLORECTAL,"['DESANTIS TODD ZACHARY', 'WEINMAIER THOMAS', 'SHAH MANASI SANJAY', 'HOLLISTER-BRANTON EMILY BROOKE']"
CA3056703,ANTICORPS ANTI-NUCLEAIRES HUMANISES DE CIBLAGE DE NECROSE DANS LE TRAITEMENT DU CANCER,"['EPSTEIN ALAN', 'HU PEISHENG']"
CA3056726,COMPOSES TRICYCLIQUES DESTINES A ETRE UTILISES DANS LE TRAITEMENT DE TROUBLES PROLIFERATIFS,"['MORLEY ANDREW', 'MILLER REBECCA', 'LA THANGUE NICHOLAS']"
CA3056654,"PROCEDES D'UTILISATION D'UNE CARACTERISATION D'ACIDES NUCLEIQUES DE CELLULES GEANTES DANS LE DEPISTAGE, LE DIAGNOSTIC, LE TRAITEMENT ET LA RECURRENCE DU CANCER","['ADAMS DANIEL', 'TANG CHA-MEI']"
CA3054885,ANTICORPS ANTI-GITR ET LEURS METHODES D'UTILISATION,"['BUCKTROUT SAMANTHA LISA', 'CHAPARRO RIGGERS JAVIER FERNANDO', 'PASCUA EDWARD DERRICK', 'SMITH BEVIN MARIE BRADY']"
CA3056256,"DISPOSITIFS, PROCESSUS ET SYSTEMES POUR LA DETERMINATION D'UNE SEQUENCE D'ACIDE NUCLEIQUE, D'UNE EXPRESSION, D'UN NOMBRE DE COPIES OU DE CHANGEMENTS DE METHYLATION AU MOYEN D'UNE NUCLEASE, D'UNE LIGASE, D'UNE POLYMERASE ET DE REACTIONS DE SEQUENCAGE COMBINEES",['BARANY FRANCIS']
CA3056506,ANTI-CD25 A OPTIMISATION FC POUR EPUISEMENT DE CELLULES SPECIFIQUES TUMORALES,"['GOUBIER ANNE', 'MERCHIERS PASCAL', 'SALIMU JOSEPHINE', 'GOYENECHEA BEATRIZ', 'MOULDER KEVIN', 'QUEZADA SERGIO', 'PEGGS KARL', 'VARGAS FRED ARCE', 'SOLOMON ISABELLE']"
CA3056603,"MARQUAGE, ISOLEMENT ET ANALYSE DE L'ARN DE POPULATIONS CELLULAIRES RARES","['BASNET HARIHAR', 'MASSAGUE JOAN']"
CA3056388,BANQUES DE VARIANTS DE LA SYNAPSE IMMUNOLOGIQUE ET LEUR SYNTHESE,"['COX ANTHONY', 'CHEN SIYUAN']"
CA3056591,LIGNEES CELLULAIRES STIMULATRICES POUR L'EXPANSION ET L'ACTIVATION EX VIVO DE CELLULES TUEUSES NATURELLES,"['KAMIYA TAKAHIRO', 'CAMPANA DARIO']"
CA3056945,COMPOSE MACROCYCLIQUE ET UTILISATIONS CORRESPONDANTES,"['KISHI YOSHITO', 'KIRA KAZUNOBU', 'ITO KEN']"
CA3056896,PROFILAGE DE STABILITE GENOMIQUE,"['XIAO NIANQING', 'SPETZLER DAVID']"
CA3056807,NOUVEAU VACCIN D'ADN CIBLANT LE PD-L1 POUR L'IMMUNOTHERAPIE DU CANCER,['LUBENAU HEINZ']
CA3057139,POLYTHERAPIE POUR LE TRAITEMENT DE CANCERS SOLIDES ET HEMATOLOGIQUES,"['MANNING PAMELA T', 'PURO ROBYN', 'ALMAGRO JUAN C', 'KARR ROBERT W', 'CAPOCCIA BENJAMIN J']"
CA3056802,"NANOPARTICULES NON VIRALES, NON CATIONIQUES ET UTILISATIONS ASSOCIEES","['MOSES MARSHA A', 'GUO PENG', 'YANG JIANG', 'AUGUSTE DEBRA']"
CA3057042,TETRAHYDROFOLATES ISOMERIQUEMENT PURS MARQUES AU 18F,"['MOSER RUDOLF', 'GROEHN VIOLA', 'MUELLER CRISTINA', 'SCHIBLI ROGER', 'AMETAMEY SIMON', 'BOSS SILVAN']"
CA3056582,ANTICORPS SE LIANT SPECIFIQUEMENT A MUC1 ET SON UTILISATION,"['MOON KYUNG DUK', 'CHOI HO II']"
CA3056837,RECEPTEURS DE LIAISON A L'ANTIGENE AMELIORES,"['STUBENRAUCH KAY-GUNNAR', 'MOESSNER EKKEHARD', 'KLEIN CHRISTIAN', 'DAROWSKI DIANA']"
CA3056631,AMORCAGE IN VIVO DE CELLULES TUEUSES NATURELLES,"['TESI RAYMOND J', 'MOSS DAVID']"
CA3056641,INHIBITEURS DE RESEAUX DE KINASE ET LEURS UTILISATIONS,"['SINTIM HERMAN O', 'DAYAL NEETU', 'OPOKU-TEMENG CLEMENT']"
CA3056393,PROCEDES DE STOCKAGE CRYOGENIQUE,"['CHURCH SARA ELIZABETH', 'GUNTHER JON CHARLES', 'POLLOCK KATHRYN']"
CA3056448,ACTIVATEURS DE NRF ET DE HIF/INHIBITEURS DE HDAC ET METHODES THERAPEUTIQUES UTILISANT CEUX-CI,"['GAISINA IRINA', 'KOZIKOWSKI ALAN']"
AU2018230784,Subtyping prostate cancer to predict response to hormone therapy,"['DAVICIONI ELAI', 'ERHO NICHOLAS', 'ZHAO SHUANG G', 'CHANG S LAURA', 'FENG FELIX Y']"
AU2018222073,"O-aminoheteroaryl alkynyl-containing compound, preparation method therefor, and use thereof","['HU YOUHONG', 'GENG MEIYU', 'REN WENMING', 'DING JIAN', 'GUAN XIAOCONG', 'AI JING', 'WANG LANG', 'PENG XIA', 'LIU YANG', 'DAI YANG', 'ZENG LIMIN']"
AU2018240306,PRSS2 inhibition,['WATNICK RANDOLPH S']
AU2018234737,Leveraging sequence-based fecal microbial community survey data to identify a composite biomarker for colorectal cancer,"['DESANTIS TODD ZACHARY', 'WEINMAIER THOMAS', 'SHAH MANASI SANJAY', 'HOLLISTER-BRANTON EMILY BROOKE']"
AU2018240303,LRP1 binding agents and uses thereof,['WATNICK RANDOLPH S']
AU2018240556,Compositions and methods for treating cancer with anti-CD33 immunotherapy,"['DIMITROV DIMITER S', 'ORENTAS RIMAS', 'SCHNEIDER DINA', 'DROPULIC BORO', 'ZHU ZHONGYU']"
AU2018226337,Novel immune stimulating macrolide,"['WINQVIST OLA', 'WALLIN ROBERT', 'LINDH EMMA', 'GREGORY MATT', 'MOSS STEVEN']"
AU2018226340,Novel immune stimulating macrolides,"['WINQVIST OLA', 'LINDH EMMA', 'WALLIN ROBERT', 'GREGORY MATT', 'MOSS STEVEN']"
AU2018230964,Compositions and methods for treating cancer with anti-renalase antibodies and anti-PD1 antibodies,['DESIR GARY']
AU2018223211,T cells expressing chemokine receptors for treating cancer,['MCCOLL SHAUN REUSS']
AU2018234903,Combination therapies for the treatment of breast cancer,"['KARR CRAIG D', 'KORPAL MANAV', 'RIOUX NATHALIE', 'SMITH PETER GERARD']"
AU2018221170,Cyclic di-nucleotides compounds for the treatment of cancer,"['KIM DAE-SHIK', 'FANG FRANK', 'ENDO ATSUSHI', 'CHOI HYEONG-WOOK', 'HAO MING-HONG', 'BAO XINGFENG', 'HUANG KUAN-CHUN']"
AU2018241656,Applications of genetically engineered bacteria VNP20009-M in preparation of drugs for preventing and treating lung cancer,"['ZHAO ALLAN ZIJIAN', 'LIN YAN', 'ZHOU SUJIN', 'LI FANGHONG']"
AU2018234280,Method and apparatus for use in diagnosis and monitoring of colorectal cancer,"['HARRIS DEAN', 'DUNSTAN PETER', 'JENKINS CERYS']"
HRP20191181,"7-BENZYL-10-(2-METHYLBENZYL)-2,6,7,8,9,10-HEXAHYDROIMIDAZO[1,2-A]PYRIDO[4,3-D]PYRIMIDIN-5(3H)-ON FOR USE IN THE TREATMENT OF CANCER","['STOGNIEW MARTIN', 'ALLEN JOSHUA E', 'NALLAGANCHU BHASKARA RAO', 'POTTORF RICHARD S', 'OLSON GARY L']"
HRP20191145,METHOD FOR PREDICTING THE OUTCOME OF A TREATMENT WITH AFLIBERCEPT OF A PATIENT SUSPECTED TO SUFFER FROM A CANCER,"['CHIRON-BLONDEL MARIELLE', 'LAMBRECHTS DIETHER', 'MAGHERINI EMMANUELLE', 'THUILLIER VINCENT']"
KR20190106123,Compostion comprising Blue honeysuckle extract for treatment of breast cancer,"['YOUNG JOON LEE', 'SU JIN KANG', 'IL JE CHO', 'SONG CHANG HYUN', 'SAE KWANG KU', 'JOON SEOK BYUN', 'KI CHEUL SOHN']"
KR20190105752,A novel anti-cancer fusion protein and use thereof,"['KIH MIN WOO', 'LEE EUN JUNG', 'YANG YOOSOO', 'JEONG CHERLHYUN', 'KIM IN SAN', 'KIM SOYOUN']"
KR20190107166,SYSTEMS METHODS AND FORMULATIONS FOR TREATING CANCER,['NEZAMI MD MOHAMMAD']
KR20190107010,METHODS FOR TREATING PANCREATIC CANCER USING COMBINATION THERAPIES COMPRISING LIPOSOMAL IRINOTECAN,"['BAYEVER ELIEL', 'DHINDSA NAVREET', 'FITZGERALD JONATHAN BASIL', 'LAIVINS PETER', 'MOYO VICTOR', 'NIYIKIZA CLET', 'KIM JAEYEON']"
KR20190106800,3D Three-dimensional cell-sheet cancer model manufacturing method the same and method for screening anti-cancer agents using the same,['ROH JONG LYEL']
KR20190105669,METHODS OF TREATING CANCER,"['KNUTSON SARAH K', 'WARHOLIC NATALIE', 'KEILHACK HEIKE']"
IL242881,Cytotoxic substance for use in combination with radiotherapy in cancer treatment,['empty']
KR20190107973,: RNF43A method for manufacturing Drosophila model wherein the Drosophila expressing genome related to a gastric cancer,"['PARK ZE WON', 'ZANG DAE YOUNG', 'KOH YOUNG HO']"
KR20190107967,A monoclonal antibody of gene associated with gastric cancer and a method of producing thereof,"['PARK ZE WON', 'ZANG DAE YOUNG', 'PARK BYOUNG KWON']"
KR20190107971,: INO80EA method for manufacturing Drosophila model wherein the Drosophila expressing genome related to a gastric cancer,"['PARK ZE WON', 'ZANG DAE YOUNG', 'KOH YOUNG HO']"
KR20190107970,: ACVR2AA method for manufacturing Drosophila model wherein the Drosophila expressing genome related to a gastric cancer,"['PARK ZE WON', 'ZANG DAE YOUNG', 'KOH YOUNG HO']"
KR20190107968,stable cell line Stable cell line of gene associated with gastric cancer of Korean patients and a method of producing thereof,"['PARK ZE WON', 'ZANG DAE YOUNG', 'KIM HONG TAE']"
KR20190107972,: PWWP2BA method for manufacturing Drosophila model wherein the Drosophila expressing genome related to a gastric cancer,"['PARK ZE WON', 'ZANG DAE YOUNG', 'KOH YOUNG HO']"
KR20190107974,: TP53A method for manufacturing Drosophila model wherein the Drosophila expressing genome related to a gastric cancer,"['PARK ZE WON', 'ZANG DAE YOUNG', 'KOH YOUNG HO']"
KR20190108079,245- 245-substituted pyrimidine derivatives preparation method thereof and pharmaceutical composition for use in preventing or treating cancer containing the same as an active ingredient,"['JUNG MYUNGHO', 'KIM JOO BIN', 'JEON HYEONHO', 'LEE YOUNHO', 'LI HUA', 'KANG SEIN', 'JO SEOHYUN', 'KANG JUHEE', 'KIM HWAN', 'KIM HYUNKYUNG', 'SEO KYUNG AH', 'SON JUNG BEOM', 'KIM NAM DOO', 'SEOK JIYOON', 'LEE SUN HWA']"
KR20190108080,245- 245-substituted pyrimidine derivatives preparation method thereof and pharmaceutical composition for use in preventing or treating cancer or inflammatory disease in containing the same as an active ingredient,"['JUNG MYUNGHO', 'KIM JOO BIN', 'JEON HYEONHO', 'LEE YOUNHO', 'LI HUA', 'KANG SEIN', 'JO SEOHYUN', 'KANG JUHEE', 'KIM HWAN', 'KIM HYUNKYUNG', 'SEO KYUNG AH', 'SON JUNG BEOM', 'KIM NAM DOO', 'SEOK JIYOON', 'LEE SUN HWA']"
KR20190108436,An Information Providing Method for Predicting Recurrence of Epstein-Barr virus-associated Gastric Cancer,"['KANG BYUNG WOOG', 'KIM JONG GWANG', 'SEO AN NA']"
KR20190109007,TGase 2 -58- Quinoline-58-dione derivatives for TGase 2 inhibitor and the pharmaceutical composition comprising the same,"['SONG MINSOO', 'IM CHUN YOUNG', 'PARK GAYOUNG', 'KO EUN BI', 'KANG JIHEE', 'WOO SEO YEON', 'KIM SOONG HYUN', 'HWANG HEE JONG', 'LEE EUNHYE', 'KIM HYOJI', 'KIM SOO YOUL']"
KR20190109231,AN PLASMA TREATMENT APPARATUS FOR TREATMENTING CERVICAL CANCER,"['KWON BYUNG SU', 'CHOI EUN HA']"
KR20190107756,-- - -2 HUMAN ANTI-PD-1 PD-L1 AND PD-L2 ANTIBODIES AND USES THEREFOR,"['FREEMAN GORDON J', 'AHMED RAFI', 'JONES TIMOTHY D', 'CARR FRANCIS J', 'GREGSON JAMES P']"
KR20190105148,BOLUS FOR RADIOTHERAPHY IN CANCER AND PREPARING METHOD THEREOF,"['WU HONG GYUN', 'PARK JONG MIN', 'KIM JUNG IN', 'PARK SO YEON']"
BRPI0919238,mtodos e composies para o tratamento de cncer,"['ANA RAMREZ DE MOLINA', 'JUAN CARLOS LACAL SANJUN', 'LOURDES GARCA OROZ']"
BRPI0912043,mtodos de tratamento de doena associada  cinesina meitica,['DAVID PELLMAM']
PL2504451,METHODS TO PREDICT CLINICAL OUTCOME OF CANCER,"['BAKER JOFFRE B', 'CRONIN MAUREEN T', 'COLLIN FRANCOIS', 'LIU MEI-LAN']"
PL3052492,"FUSED 1,4-DIHYDRODIOXIN DERIVATIVES AS INHIBITORS OF HEAT SHOCK TRANSCRIPTION FACTOR 1","['JONES KEITH', 'RYE CARL', 'CHESSUM NICOLA', 'CHEESEMAN MATTHEW', 'PASQUA ADELE ELISA', 'PIKE KURT GORDON', 'FAULDER PAUL FRANK']"
PL2040753,PROGASTRIN INHIBITORS IN THE TREATMENT OF COLON CANCER,"['HOLLANDE FRDRIC', 'JOUBERT DOMINIQUE', 'JAY PHILIPPE', 'PANNEQUIN JULIE', 'DELAUNAY NATHALIE', 'BOURGAUX JEAN-FRANOIS']"
